X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62
"<ChAged15ByCD4Cat MV>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4,0,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
",Females CD4: <50 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092774,0.3288736,0.567864,0.7803576,1.0620148,1.287176,1.606396,1.697058,1.8619304,2.0066068,2.079946,2.0050448,1.9155576,2.8365964,3.958482,4.049672,4.2546504,5.1375588,5.1375588,5.1375588,5.1375588,5.1375588,5.1375588
268,0,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
",Males CD4: >500+: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00058,0.00036,0.00062,0.00097,0.00149,0.00214,0.00297,0.00411,0.00566,0.01064,0.01542,0.02159,0.02907,0.0367,0.04313,0.05131,0.05898,0.06912,0.08301,0.10431,0.01529,0.01583,0.01251,0.01381,0.01583,0.01583,0.01583,0.01583,0.01583,0.01583
",Males CD4: 350-500: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078,0.00049,0.00084,0.00131,0.002,0.00287,0.004,0.00555,0.00764,0.01426,0.02071,0.02896,0.03902,0.04599,0.04714,0.05609,0.06447,0.07563,0.09244,0.11618,0.01693,0.01769,0.01392,0.01536,0.01759,0.01759,0.01759,0.01759,0.01759,0.01759
",Males CD4: 250-349: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000606667,0.000373333,0.000646667,0.001013333,0.001533333,0.002213333,0.00308,0.00428,0.005893333,0.0061,0.006386667,0.00312,0.003386667,0.002666667,0.002426667,0.008026667,0.018413333,0.027886667,0.04008,0.056,0.00874,0.008046667,0.004966667,0.004033333,0.00394,0.00394,0.00394,0.00394,0.00394,0.00394
",Males CD4: 200-249: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303333,0.000186667,0.000323333,0.000506667,0.000766667,0.001106667,0.00154,0.00214,0.002946667,0.00305,0.003193333,0.00156,0.001693333,0.001333333,0.001213333,0.004013333,0.009206667,0.013943333,0.02004,0.028,0.00437,0.004023333,0.002483333,0.002016667,0.00197,0.00197,0.00197,0.00197,0.00197,0.00197
",Males CD4: 100-199: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455,0.0002835,0.00049,0,0,0.0000175,0.000154,0.000245,0.000497,0.000833,0.00119,0.0004515,0.000357,0.000112,0.0000455,0.0001365,0.0012915,0.0028385,0.0055195,0.0098105,0.000441,0,0,0,0,0,0,0,0,0
",Males CD4: 50-99: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000273,0.0001701,0.000294,0,0,0.0000105,0.0000924,0.000147,0.0002982,0.0004998,0.000714,0.0002709,0.0002142,0.0000672,0.0000273,0.0000819,0.0007749,0.0017031,0.0033117,0.0058863,0.0002646,0,0,0,0,0,0,0,0,0
",Males CD4: <50: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000572,0.0003564,0.000616,0,0,0.000022,0.0001936,0.000308,0.0006248,0.0010472,0.001496,0.0005676,0.0004488,0.0001408,0.0000572,0.0001716,0.0016236,0.0035684,0.0069388,0.0123332,0.0005544,0,0,0,0,0,0,0,0,0
",Males CD4: >500+ Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00639,0.01025,0.01533,0.02166,0.04656,0.10136,0.1412,0.19078,0.27176,0.3576,0.44799,1.49196,1.87143,2.37342,1.80485,2.12949,2.12949,2.12949,2.12949,2.12949,2.12949
",Males CD4: 350-500 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232,0.0027,0.00142,0.00163,0.0165,0.05044,0.06201,0.07829,0.11395,0.15655,0.20203,0.15316,0.18923,0.23695,0.1875,0.22026,0.22026,0.22026,0.22026,0.22026,0.22026
",Males CD4: 250-349 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005206667,0.01146,0.025206667,0.038093333,0.055006667,0.05914,0.063593333,0.06246,0.07276,0.08936,0.102746667,0.07738,0.0973,0.122653333,0.100566667,0.118793333,0.118793333,0.118793333,0.118793333,0.118793333,0.118793333
",Males CD4: 200-249 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002603333,0.00573,0.012603333,0.019046667,0.027503333,0.02957,0.031796667,0.03123,0.03638,0.04468,0.051373333,0.03869,0.04865,0.061326667,0.050283333,0.059396667,0.059396667,0.059396667,0.059396667,0.059396667,0.059396667
",Males CD4: 100-199 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007035,0.0015925,0.002996,0.004256,0.006069,0.00826,0.014721,0.020713,0.028805,0.03738,0.034958,0.0223335,0.0206885,0.019348,0.024787,0.031927,0.040985,0.0503685,0.065394,0.08456,0.070413,0.0821485,0.0821485,0.0821485,0.0821485,0.0821485,0.0821485
",Males CD4: 50-99 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004221,0.0009555,0.0017976,0.0025536,0.0036414,0.004956,0.0088326,0.0124278,0.017283,0.022428,0.0209748,0.0134001,0.0124131,0.0116088,0.0148722,0.0191562,0.024591,0.0302211,0.0392364,0.050736,0.0422478,0.0492891,0.0492891,0.0492891,0.0492891,0.0492891,0.0492891
",Males CD4: <50 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008844,0.002002,0.0037664,0.0053504,0.0076296,0.010384,0.0185064,0.0260392,0.036212,0.046992,0.0439472,0.0280764,0.0260084,0.0243232,0.0311608,0.0401368,0.051524,0.0633204,0.0822096,0.106304,0.0885192,0.1032724,0.1032724,0.1032724,0.1032724,0.1032724,0.1032724
",Females CD4: >500+: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057,0.00035,0.00061,0.00096,0.00148,0.00213,0.00294,0.00404,0.00543,0.00991,0.0141,0.01957,0.02633,0.03329,0.03887,0.04545,0.05083,0.05794,0.06887,0.08804,0.01332,0.01427,0.0116,0.01306,0.01512,0.01512,0.01512,0.01512,0.01512,0.01512
",Females CD4: 350-500: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075,0.00047,0.00082,0.00129,0.00198,0.00285,0.00396,0.00543,0.00731,0.0133,0.01891,0.02622,0.03537,0.04171,0.04246,0.04969,0.05558,0.06342,0.07669,0.09806,0.01474,0.01594,0.01291,0.01454,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168
",Females CD4: 250-349: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00058,0.00036,0.000626667,0.000993333,0.00152,0.002193333,0.003053333,0.004193333,0.00564,0.005686667,0.00582,0.002826667,0.00306,0.002413333,0.002186667,0.007113333,0.015873333,0.02338,0.033253333,0.047266667,0.007613333,0.007253333,0.004606667,0.003813333,0.003766667,0.003766667,0.003766667,0.003766667,0.003766667,0.003766667
",Females CD4: 200-249: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029,0.00018,0.000313333,0.000496667,0.00076,0.001096667,0.001526667,0.002096667,0.00282,0.002843333,0.00291,0.001413333,0.00153,0.001206667,0.001093333,0.003556667,0.007936667,0.01169,0.016626667,0.023633333,0.003806667,0.003626667,0.002303333,0.001906667,0.001883333,0.001883333,0.001883333,0.001883333,0.001883333,0.001883333
",Females CD4: 100-199: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004375,0.000273,0.000476,0,0,0.0000175,0.000154,0.0002415,0.0004725,0.000777,0.0010815,0.0004025,0.0003185,0.0001015,0.000042,0.0001225,0.001113,0.0023765,0.004578,0.008288,0.000385,0,0,0,0,0,0,0,0,0
",Females CD4: 50-99: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002625,0.0001638,0.0002856,0,0,0.0000105,0.0000924,0.0001449,0.0002835,0.0004662,0.0006489,0.0002415,0.0001911,0.0000609,0.0000252,0.0000735,0.0006678,0.0014259,0.0027468,0.0049728,0.000231,0,0,0,0,0,0,0,0,0
",Females CD4: <50: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055,0.0003432,0.0005984,0,0,0.000022,0.0001936,0.0003036,0.000594,0.0009768,0.0013596,0.000506,0.0004004,0.0001276,0.0000528,0.000154,0.0013992,0.0029876,0.0057552,0.0104192,0.000484,0,0,0,0,0,0,0,0,0
",Females CD4: >500+ Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00596,0.00936,0.01387,0.01962,0.0424,0.09208,0.1264,0.16632,0.23083,0.30094,0.38334,1.29111,1.67754,2.18796,1.69493,2.01094,2.01094,2.01094,2.01094,2.01094,2.01094
",Females CD4: 350-500 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216,0.00246,0.00129,0.00147,0.01511,0.04598,0.05572,0.06842,0.09709,0.13224,0.17347,0.13667,0.17464,0.22488,0.18112,0.21416,0.21416,0.21416,0.21416,0.21416,0.21416
",Females CD4: 250-349 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00486,0.01048,0.02284,0.034573333,0.050073333,0.05372,0.056913333,0.05446,0.06208,0.075873333,0.088886667,0.07006,0.091073333,0.118066667,0.098413333,0.11704,0.11704,0.11704,0.11704,0.11704,0.11704
",Females CD4: 200-249 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243,0.00524,0.01142,0.017286667,0.025036667,0.02686,0.028456667,0.02723,0.03104,0.037936667,0.044443333,0.03503,0.045536667,0.059033333,0.049206667,0.05852,0.05852,0.05852,0.05852,0.05852,0.05852
",Females CD4: 100-199 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.00161,0.003045,0.004333,0.006104,0.00812,0.0140945,0.019439,0.0268205,0.034867,0.032788,0.021154,0.019425,0.017717,0.022358,0.028847,0.037618,0.0476945,0.063861,0.084861,0.0717955,0.0843955,0.0843955,0.0843955,0.0843955,0.0843955,0.0843955
",Females CD4: 50-99 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042,0.000966,0.001827,0.0025998,0.0036624,0.004872,0.0084567,0.0116634,0.0160923,0.0209202,0.0196728,0.0126924,0.011655,0.0106302,0.0134148,0.0173082,0.0225708,0.0286167,0.0383166,0.0509166,0.0430773,0.0506373,0.0506373,0.0506373,0.0506373,0.0506373,0.0506373
",Females CD4: <50 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088,0.002024,0.003828,0.0054472,0.0076736,0.010208,0.0177188,0.0244376,0.0337172,0.0438328,0.0412192,0.0265936,0.02442,0.0222728,0.0281072,0.0362648,0.0472912,0.0599588,0.0802824,0.1066824,0.0902572,0.1060972,0.1060972,0.1060972,0.1060972,0.1060972,0.1060972
288,0,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
",Males CD4: >500+: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081,0.00702,0.08689,0.09011,0.14018,0.22038,0.34299,0.70596,0.91623,1.3641,1.97992,2.78499,3.90223,6.0973,9.5767,14.23306,20.75826,28.5029,38.0423,49.25002,61.48323,75.01169,89.91253,103.72072,117.07412,129.36571,139.55289,146.77733,150.36401,150.843,150.81492,149.06652,146.55107,144.11698,139.83715,134.81997,127.09391,110.35726,77.46473,47.69202,27.83646,18.63825,13.39464,13.39464,13.39464,13.39464,13.39464,13.39464
",Males CD4: 350-500: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00907,0.11552,0.11936,0.18565,0.29177,0.45373,0.93634,1.21347,1.80689,2.62281,3.68857,5.16559,8.07412,12.68638,18.85505,27.50342,37.76079,50.39574,65.23971,81.43378,99.3401,119.06741,137.32682,154.97949,171.23245,184.69973,194.24576,198.97347,199.57937,199.5346,197.14498,193.60417,190.06572,184.01142,176.72524,165.79824,143.73764,100.73715,61.93966,36.26873,24.31454,17.57585,17.57585,17.57585,17.57585,17.57585,17.57585
",Males CD4: 250-349: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000726667,0.00674,0.087973333,0.090553333,0.140853333,0.22126,0.343873333,0.711253333,0.9205,1.370826667,1.989913333,2.79792,3.91646,6.123873333,9.625433333,14.30582667,20.86996667,28.64972,38.23274,49.48994,61.76430667,75.33425333,90.28616,104.1083733,117.4658933,129.7651733,139.9515733,142.58904,142.3526667,140.2558333,139.1541333,136.5356267,136.59686,136.0175867,132.7018133,127.9027733,120.0677267,104.6785,73.64750667,45.37466,26.79349333,18.04921333,13.15763333,13.15763333,13.15763333,13.15763333,13.15763333,13.15763333
",Males CD4: 200-249: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000363333,0.00337,0.043986667,0.045276667,0.070426667,0.11063,0.171936667,0.355626667,0.46025,0.685413333,0.994956667,1.39896,1.95823,3.061936667,4.812716667,7.152913333,10.43498333,14.32486,19.11637,24.74497,30.88215333,37.66712667,45.14308,52.05418667,58.73294667,64.88258667,69.97578667,71.29452,71.17633333,70.12791667,69.57706667,68.26781333,68.29843,68.00879333,66.35090667,63.95138667,60.03386333,52.33925,36.82375333,22.68733,13.39674667,9.024606667,6.578816667,6.578816667,6.578816667,6.578816667,6.578816667,6.578816667
",Males CD4: 100-199: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055006,0.0531685,0.08274,0.1298045,0.193445,0.4302585,0.5446245,0.8143905,1.1873505,1.6687475,2.3010995,3.603075,5.710971,8.5104005,12.511485,17.230675,23.0749225,29.995063,37.5308535,45.8064075,54.7604015,62.47682,69.417964,75.1692725,79.4606785,81.8343645,81.9754775,80.394237,79.3246055,76.590388,76.472697,75.648587,73.252123,69.830894,65.268322,58.9115765,41.920235,24.614016,15.1761085,9.8048405,7.476546,7.476546,7.476546,7.476546,7.476546,7.476546
",Males CD4: 50-99: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330036,0.0319011,0.049644,0.0778827,0.116067,0.2581551,0.3267747,0.4886343,0.7124103,1.0012485,1.3806597,2.161845,3.4265826,5.1062403,7.506891,10.338405,13.8449535,17.9970378,22.5185121,27.4838445,32.8562409,37.486092,41.6507784,45.1015635,47.6764071,49.1006187,49.1852865,48.2365422,47.5947633,45.9542328,45.8836182,45.3891522,43.9512738,41.8985364,39.1609932,35.3469459,25.152141,14.7684096,9.1056651,5.8829043,4.4859276,4.4859276,4.4859276,4.4859276,4.4859276,4.4859276
",Males CD4: <50: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691504,0.0668404,0.104016,0.1631828,0.243188,0.5408964,0.6846708,1.0238052,1.4926692,2.097854,2.8928108,4.52958,7.1795064,10.6987892,15.728724,21.66142,29.008474,37.7080792,47.1816444,57.585198,68.8416476,78.542288,87.2682976,94.498514,99.8934244,102.8774868,103.054886,101.0670408,99.7223612,96.2850592,96.1371048,95.1010808,92.0883832,87.7874096,82.0516048,74.0602676,52.699724,30.9433344,19.0785364,12.3260852,9.3990864,9.3990864,9.3990864,9.3990864,9.3990864,9.3990864
",Males CD4: >500+ Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03214,0.04595,0.07305,0.11528,0.17528,0.34553,0.50009,0.7472,1.09883,1.57179,2.20188,3.30942,5.13386,7.75332,11.52025,16.33659,22.41593,29.84346,38.40116,48.10505,59.08873,70.42404,81.93002,93.20187,103.48409,112.01416,118.17222,121.78695,123.85706,124.82327,125.49158,126.57438,128.63965,132.83377,138.18833,143.59785,155.4784,187.9513,291.28439,323.62069,352.54933,352.54933,352.54933,352.54933,352.54933,352.54933
",Males CD4: 350-500 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02072,0.02962,0.04709,0.07431,0.113,0.22275,0.32239,0.48169,0.70837,1.01329,1.41947,2.13346,3.30961,4.99829,7.4267,10.53163,14.45077,19.23904,24.75588,31.01164,38.09268,45.40133,52.82012,60.09217,66.72801,69.99001,71.99541,72.922,73.62811,73.79116,75.79904,77.97688,81.65755,87.00841,94.19315,105.39498,110.86231,128.45223,144.67462,149.63379,154.99951,154.99951,154.99951,154.99951,154.99951,154.99951
",Males CD4: 250-349 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016346667,0.023373333,0.037153333,0.05864,0.08916,0.175766667,0.254386667,0.38008,0.558946667,0.79954,1.120046667,1.683426667,2.611473333,3.943933333,5.860086667,8.310046667,11.40246667,15.18068667,19.53378,24.43933333,29.83880667,35.15393333,40.24573333,44.82665333,48.72677333,56.06670667,62.32585333,66.86909333,70.07253333,72.45912,72.42295333,72.35577333,73.541,75.0631,76.92176667,79.85265333,78.79185333,85.99962667,92.25018667,89.22194667,87.26392667,87.26392667,87.26392667,87.26392667,87.26392667,87.26392667
",Males CD4: 200-249 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008173333,0.011686667,0.018576667,0.02932,0.04458,0.087883333,0.127193333,0.19004,0.279473333,0.39977,0.560023333,0.841713333,1.305736667,1.971966667,2.930043333,4.155023333,5.701233333,7.590343333,9.76689,12.21966667,14.91940333,17.57696667,20.12286667,22.41332667,24.36338667,28.03335333,31.16292667,33.43454667,35.03626667,36.22956,36.21147667,36.17788667,36.7705,37.53155,38.46088333,39.92632667,39.39592667,42.99981333,46.12509333,44.61097333,43.63196333,43.63196333,43.63196333,43.63196333,43.63196333,43.63196333
",Males CD4: 100-199 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598535,0.4876375,1.721496,3.8475955,6.81394,10.448753,15.0823155,19.149942,22.267084,23.9786015,26.517491,24.024763,22.0517675,21.7066325,22.773884,24.577077,30.1298305,40.1209725,55.269466,68.9283735,72.617503,73.164847,73.164847,73.164847,73.164847,73.164847,73.164847
",Males CD4: 50-99 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359121,0.2925825,1.0328976,2.3085573,4.088364,6.2692518,9.0493893,11.4899652,13.3602504,14.3871609,15.9104946,14.4148578,13.2310605,13.0239795,13.6643304,14.7462462,18.0778983,24.0725835,33.1616796,41.3570241,43.5705018,43.8989082,43.8989082,43.8989082,43.8989082,43.8989082,43.8989082
",Males CD4: <50 Duration: on ART greater than 12 months,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752444,0.61303,2.1641664,4.8369772,8.566096,13.1355752,18.9606252,24.0742128,27.9929056,30.1445276,33.3362744,30.2025592,27.722222,27.288338,28.6300256,30.8968968,37.8775012,50.437794,69.4816144,86.6528124,91.2905752,91.9786648,91.9786648,91.9786648,91.9786648,91.9786648,91.9786648
",Females CD4: >500+: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078,0.00673,0.08322,0.08646,0.13461,0.21152,0.32925,0.67714,0.8792,1.30925,1.90067,2.67362,3.74549,5.84769,9.17218,13.6143,19.8435,27.24705,36.39477,47.16274,58.91219,71.8779,86.13398,99.35628,112.15404,123.96234,133.78304,140.72002,143.92057,144.22253,144.08697,142.38147,139.96483,137.67303,133.6135,128.82424,121.4152,105.36305,73.90377,45.47318,26.53013,17.76843,12.77557,12.77557,12.77557,12.77557,12.77557,12.77557
",Females CD4: 350-500: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097,0.0087,0.11069,0.11452,0.17826,0.28005,0.43551,0.89806,1.16437,1.73414,2.5177,3.54092,4.95791,7.74337,12.15016,18.03488,26.29081,36.0963,48.21221,62.47368,78.02714,95.18821,114.06147,131.54572,148.46349,164.07714,177.05987,186.226,190.44345,190.81645,190.62985,188.30056,184.90003,181.56408,175.81869,168.86308,158.38753,137.23055,96.10465,59.05681,34.56592,23.17917,16.76294,16.76294,16.76294,16.76294,16.76294,16.76294
",Females CD4: 250-349: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000693333,0.006466667,0.084273333,0.086893333,0.135226667,0.212366667,0.330053333,0.682166667,0.883233333,1.315586667,1.910113333,2.685853333,3.758933333,5.87288,9.2184,13.68326667,19.94946667,27.38644667,36.57569333,47.39106667,59.17978667,72.18478667,86.48915333,99.72436667,112.5256467,124.34108,134.1610267,136.7004267,136.2484733,134.0962,132.9426533,130.40898,130.4543667,129.9322467,126.7922467,122.2113533,114.6998667,99.9386,70.25986,43.26222,25.53514667,17.20606667,12.54874,12.54874,12.54874,12.54874,12.54874,12.54874
",Females CD4: 200-249: No ART,,",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000346667,0.003233333,0.042136667,0.043446667,0.067613333,0.106183333,0.165026667,0.341083333,0.441616667,0.657793333,0.955056667,1.342926667,1.879466667,2.93644,4.6092,6.841633333,9.974733333,13.69322333,18.28784667,23.69553333,29.58989333,36.09239333,43.24457667,49.86218333,56.26282333,62.17054,67.08051333,68.35021333,68.12423667,67.0481,66.47132667,65.20449,65.22718333,64.96612333,63.39612333,61.10567667,57.34993333,49.9693,35.12993,21.63111,12.76757333,8.603033333,6.27437,6.27437,6.27437,6.27437,6.27437,6.27437
